id,country
74499,Haiti
74502,Haiti
74517,Zimbabwe
74540,Vietnam
74569,South Africa
74602,South Africa
74609,Kenya
74610,Vietnam
74660,Rwanda
74674,South Africa
74683,Tanzania
74694,South Africa
74697,Vietnam
74699,Vietnam
74722,South Africa
74729,Nigeria
74732,Sudan
74753,South Africa
74771,South Africa
74780,Côte d'Ivoire
74786,Côte d'Ivoire
74834,South Africa
74838,Nigeria
74858,Haiti
74906,Haiti
74915,Vietnam
74930,Zambia
74936,Vietnam
74941,South Africa
74965,Tanzania
74993,South Africa
75043,Rwanda
75089,South Africa
75091,Namibia
75102,South Africa
75114,Vietnam
75122,Zimbabwe
75136,Mozambique
75139,Vietnam
75153,Nigeria
75177,South Africa
75181,"Congo, DRC"
75198,Ghana
75202,"Congo, DRC"
75229,Zambia
75309,South Africa
75331,South Africa
75336,Vietnam
75345,Côte d'Ivoire
75352,Cameroon
75373,South Sudan
75422,Zambia
75491,South Africa
75494,Rwanda
75502,Tanzania
75522,Vietnam
75534,Rwanda
75554,Haiti
75581,Vietnam
75595,Haiti
75623,Sudan
75641,Tanzania
75671,Haiti
75682,Uganda
75703,Tanzania
75706,Ghana
75717,Haiti
75729,Nigeria
75733,South Sudan
75751,Vietnam
75799,Ghana
75810,Côte d'Ivoire
75848,South Africa
75879,Tanzania
75882,Zimbabwe
75912,Dominican Republic
75913,South Africa
75925,Cameroon
75970,South Sudan
75980,Kenya
76004,South Sudan
76063,Haiti
76069,"Congo, DRC"
76071,Mozambique
76073,South Africa
76087,Dominican Republic
76097,Vietnam
76112,Rwanda
76113,Mozambique
76135,Vietnam
76136,Zambia
76142,Tanzania
76144,Mozambique
76180,Zambia
76189,South Africa
76197,South Sudan
76217,Mozambique
76226,Haiti
76227,South Sudan
76263,South Africa
76270,Rwanda
76298,Kenya
76318,Vietnam
76319,South Africa
76321,Vietnam
76325,Tanzania
76327,Vietnam
76340,Côte d'Ivoire
76374,Rwanda
76409,Haiti
76442,"Congo, DRC"
76459,South Africa
76483,Sudan
76496,South Africa
76505,Haiti
76517,Vietnam
76541,Dominican Republic
76551,South Africa
76559,Vietnam
76578,South Africa
76586,Nigeria
76603,South Africa
76619,Namibia
76638,South Africa
76712,Uganda
76766,Zambia
76772,South Africa
76799,Vietnam
76809,Nigeria
76813,Haiti
76827,Liberia
76828,South Africa
76833,Tanzania
76840,South Africa
76855,South Africa
76881,Cameroon
76914,Côte d'Ivoire
76917,"Congo, DRC"
76938,South Africa
77038,Swaziland
77044,South Africa
77737,Rwanda
77068,South Africa
77070,South Africa
77082,Haiti
77712,Tanzania
77090,South Sudan
77092,South Africa
77103,South Africa
77113,Côte d'Ivoire
77136,Tanzania
77138,South Africa
77152,Vietnam
77181,Uganda
77268,Ethiopia
77293,South Africa
77296,Rwanda
77309,Sudan
77310,Vietnam
77324,Rwanda
77413,Zambia
77420,Burundi
77735,Côte d'Ivoire
77464,Vietnam
77480,South Africa
77494,Uganda
77509,South Africa
77517,South Sudan
77519,Vietnam
77546,Haiti
77547,South Sudan
77552,Nigeria
77565,Cameroon
77606,"Congo, DRC"
77610,South Africa
77651,Vietnam
77659,South Africa
77671,Ghana
77677,Tanzania
77750,Zimbabwe
77751,South Sudan
77772,Uganda
77780,Uganda
77781,South Africa
77782,Botswana
77901,Nigeria
77910,South Africa
77925,South Africa
77926,South Africa
77936,South Africa
77941,"Congo, DRC"
77952,Rwanda
77964,Nigeria
78026,Vietnam
78050,Côte d'Ivoire
78071,Vietnam
78087,Cameroon
78090,South Africa
78096,Cameroon
78103,Zimbabwe
78116,Vietnam
78120,Vietnam
78140,Vietnam
78150,Mali
78152,Vietnam
78184,Vietnam
78198,Côte d'Ivoire
78201,South Africa
78220,South Africa
78244,South Africa
78261,Uganda
78290,Côte d'Ivoire
78301,South Africa
78303,Côte d'Ivoire
78311,Rwanda
78314,Rwanda
78329,Côte d'Ivoire
78340,Vietnam
78346,Vietnam
78361,Haiti
78362,"Congo, DRC"
78368,South Africa
78387,Uganda
78395,Nigeria
78397,Namibia
78403,Haiti
78407,South Africa
78419,Zimbabwe
78427,"Congo, DRC"
78435,Namibia
78479,Haiti
78526,Cameroon
78532,Botswana
78550,South Africa
78576,Côte d'Ivoire
78589,Botswana
78603,Vietnam
78671,South Africa
78698,South Africa
78709,South Africa
78714,Vietnam
78715,South Africa
78727,Rwanda
78729,Vietnam
78733,South Africa
78767,Burundi
78789,Ethiopia
78805,Vietnam
78818,Tanzania
78839,Vietnam
78846,Tanzania
78909,Nigeria
78946,Zimbabwe
78949,Zimbabwe
78985,Zambia
79022,South Africa
79064,South Africa
79081,South Sudan
79109,Zambia
79111,South Africa
79128,Uganda
79141,Kenya
79173,Vietnam
79193,Haiti
79232,Rwanda
79236,Vietnam
79271,South Africa
79283,Vietnam
79325,Côte d'Ivoire
79352,Vietnam
79361,South Africa
79375,South Africa
79424,Nigeria
79445,Sudan
79471,South Africa
79491,Haiti
79500,"Congo, DRC"
79521,South Africa
79597,Nigeria
79618,Côte d'Ivoire
79646,Tanzania
79648,Haiti
79679,Vietnam
79701,Tanzania
79710,Guatemala
79747,South Africa
79757,Vietnam
79778,"Congo, DRC"
79785,South Africa
79791,South Africa
79803,Nigeria
79810,"Congo, DRC"
79837,Côte d'Ivoire
79841,Rwanda
79861,Guyana
79871,Nigeria
79879,Côte d'Ivoire
79885,Zimbabwe
79890,Vietnam
79910,South Africa
79955,Mozambique
80002,Haiti
80005,Vietnam
80019,South Africa
80040,Vietnam
80070,Vietnam
80072,Vietnam
80086,Cameroon
80090,Nigeria
80105,Uganda
80112,Nigeria
80114,Zambia
80138,South Africa
80141,Tanzania
80167,Mozambique
80175,Haiti
80216,South Africa
80217,South Africa
80250,Vietnam
80270,Mozambique
80275,South Africa
80299,Namibia
80329,"Congo, DRC"
80343,South Sudan
80363,Uganda
80394,"Congo, DRC"
80399,Zimbabwe
80423,Uganda
80470,Vietnam
80473,South Africa
80526,Rwanda
80528,South Africa
80559,Uganda
80616,Côte d'Ivoire
80639,Haiti
80665,Swaziland
80668,Tanzania
80688,Côte d'Ivoire
80699,Nigeria
80704,"Congo, DRC"
80710,Uganda
80730,Zimbabwe
80767,South Africa
80804,Zambia
80819,Haiti
80842,South Africa
80860,Côte d'Ivoire
80864,Zambia
80872,Côte d'Ivoire
80892,South Africa
80918,South Africa
80924,South Africa
80925,South Africa
81011,South Africa
81018,Zimbabwe
81020,Nigeria
81031,Rwanda
81050,Uganda
81061,South Africa
81077,Vietnam
81083,Côte d'Ivoire
81121,Côte d'Ivoire
81132,Côte d'Ivoire
81197,Botswana
81200,South Africa
81252,Kenya
81253,South Africa
81254,Haiti
81293,Kenya
81352,South Africa
81358,Zimbabwe
81361,South Africa
81380,South Africa
81396,Rwanda
81405,Ghana
81421,South Africa
81450,Vietnam
81454,Guatemala
81456,Haiti
81477,South Africa
81495,Haiti
81496,Vietnam
81509,South Sudan
81521,South Africa
81535,Haiti
81540,Côte d'Ivoire
81579,Kenya
81581,South Africa
81603,Zambia
81627,Vietnam
81639,South Africa
81651,Côte d'Ivoire
81653,South Africa
81698,Vietnam
81700,South Africa
81726,Vietnam
81739,South Africa
81747,Mozambique
81753,Zimbabwe
81757,Mozambique
81767,Vietnam
81769,South Africa
81808,Haiti
81823,Mozambique
81854,South Africa
81855,Ethiopia
81888,Nigeria
81909,Nigeria
81920,Haiti
81961,South Africa
81968,Ethiopia
81971,Guatemala
81988,South Africa
81990,South Africa
82004,Guyana
82005,South Africa
82025,South Africa
82047,South Africa
82052,South Africa
82275,Zambia
82058,South Africa
82062,South Africa
82069,South Africa
82105,Vietnam
82125,Zimbabwe
82128,South Africa
82137,South Africa
82148,South Sudan
82159,Nigeria
82172,Vietnam
82177,Vietnam
82203,Haiti
82256,South Africa
82271,Uganda
82272,Nigeria
82273,Côte d'Ivoire
82274,Zimbabwe
82276,Nigeria
82277,Côte d'Ivoire
82278,Côte d'Ivoire
82279,Côte d'Ivoire
82280,Uganda
82281,Mozambique
82282,Zambia
82283,Uganda
82284,Haiti
82285,Mozambique
82286,Haiti
82289,Côte d'Ivoire
82290,Haiti
82291,Mozambique
82292,Mozambique
82293,Zambia
82294,Mozambique
82295,Uganda
82296,Zimbabwe
82297,Uganda
82298,Côte d'Ivoire
82299,Côte d'Ivoire
82300,Nigeria
82301,Nigeria
82302,Nigeria
82303,Nigeria
82304,Nigeria
82305,Nigeria
82306,Nigeria
82307,Nigeria
82308,Nigeria
82309,Nigeria
82310,Nigeria
82311,Uganda
82312,Uganda
82314,Zambia
82315,Mozambique
82335,Ethiopia
82316,Uganda
82317,Nigeria
82318,Uganda
82319,Uganda
82320,Zimbabwe
82321,Mozambique
82322,Ethiopia
82323,Nigeria
82324,Nigeria
82325,Zambia
82326,Côte d'Ivoire
82327,Côte d'Ivoire
82328,Haiti
82329,Côte d'Ivoire
82330,Zambia
82331,Zambia
82332,Côte d'Ivoire
82333,Côte d'Ivoire
82334,Côte d'Ivoire
82336,Nigeria
82337,Nigeria
82338,Nigeria
82339,Nigeria
82341,Rwanda
82342,Tanzania
82343,Tanzania
82345,Nigeria
82346,Nigeria
82347,Côte d'Ivoire
82349,Ethiopia
82350,Côte d'Ivoire
82351,Guyana
82352,Zambia
82353,Haiti
82354,Mozambique
82355,Guyana
82356,Côte d'Ivoire
82357,Côte d'Ivoire
82358,Côte d'Ivoire
82359,Mozambique
82360,Dominican Republic
82361,Côte d'Ivoire
82362,Haiti
82363,Zambia
82364,Uganda
82365,Ethiopia
82366,Nigeria
82367,Ethiopia
82368,Côte d'Ivoire
82369,Uganda
82370,Uganda
82371,Zimbabwe
82372,Uganda
82373,Ethiopia
82374,Côte d'Ivoire
82378,Zimbabwe
82379,Haiti
82380,Haiti
82381,Uganda
82382,Nigeria
82383,Zimbabwe
82384,Zimbabwe
82385,Guyana
82386,Ethiopia
82387,Nigeria
82388,Zambia
82389,Zimbabwe
82390,Zimbabwe
82391,Zambia
82392,Uganda
82393,Uganda
82394,Zimbabwe
82395,Côte d'Ivoire
82397,Mozambique
82398,Uganda
82399,Uganda
82401,Côte d'Ivoire
82402,Guyana
82403,Nigeria
82404,Nigeria
82405,Nigeria
82406,Nigeria
82407,Swaziland
82408,Swaziland
82409,Haiti
82410,Swaziland
82411,Uganda
82412,Tanzania
82413,Mozambique
82414,Nigeria
82415,Nigeria
82416,Mozambique
82417,Côte d'Ivoire
82418,Zambia
82457,South Sudan
82419,Mozambique
82420,Tanzania
82421,Tanzania
82422,Nigeria
82423,Nigeria
82424,Côte d'Ivoire
82425,Nigeria
82426,Nigeria
82427,Côte d'Ivoire
82428,Nigeria
82429,"Congo, DRC"
82430,Tanzania
82431,Zambia
82432,"Congo, DRC"
82433,"Congo, DRC"
82434,"Congo, DRC"
82435,"Congo, DRC"
82436,"Congo, DRC"
82496,Nigeria
82437,"Congo, DRC"
82438,"Congo, DRC"
82439,"Congo, DRC"
82440,"Congo, DRC"
82441,"Congo, DRC"
82442,"Congo, DRC"
82443,"Congo, DRC"
82444,Zambia
82445,Mozambique
82446,"Congo, DRC"
82447,"Congo, DRC"
82448,Zambia
82449,Tanzania
82450,Côte d'Ivoire
82451,Tanzania
82452,Côte d'Ivoire
82453,Tanzania
82454,Nigeria
82455,Nigeria
82456,Guyana
82458,South Sudan
82459,Nigeria
82460,Nigeria
82461,Rwanda
82462,Uganda
82463,Uganda
82464,Uganda
82465,Tanzania
82466,Côte d'Ivoire
82467,Zimbabwe
82468,Burundi
82486,Uganda
82469,Nigeria
82470,Nigeria
82471,Uganda
82472,Uganda
82473,Uganda
82474,Zimbabwe
82497,Nigeria
82475,Zambia
82476,Zambia
82477,Côte d'Ivoire
82478,Mozambique
82479,Nigeria
82480,Nigeria
82481,Zimbabwe
82482,Zimbabwe
82483,Zimbabwe
82484,Côte d'Ivoire
82485,Rwanda
82487,Nigeria
82489,Uganda
82490,Uganda
82491,Côte d'Ivoire
82492,Côte d'Ivoire
82493,Zambia
82494,Nigeria
82495,Uganda
82498,Côte d'Ivoire
82499,Zimbabwe
82500,Mozambique
82501,Côte d'Ivoire
82502,Nigeria
82503,Tanzania
82504,Uganda
82505,Zambia
82506,Zambia
82507,Côte d'Ivoire
82508,Zambia
82509,Uganda
82510,Rwanda
82511,South Sudan
82512,Rwanda
82513,Côte d'Ivoire
82514,Zambia
82515,Uganda
82516,Côte d'Ivoire
82518,Rwanda
82519,Cameroon
82520,Cameroon
82522,Côte d'Ivoire
82523,Côte d'Ivoire
82524,Côte d'Ivoire
82525,Nigeria
82526,Uganda
82527,Uganda
82528,Mozambique
82529,Zimbabwe
82530,Zimbabwe
82531,Nigeria
82532,Uganda
82533,Nigeria
82534,Côte d'Ivoire
82535,Côte d'Ivoire
82536,Zimbabwe
82537,Uganda
82538,"Congo, DRC"
82539,"Congo, DRC"
82540,Zimbabwe
82541,Nigeria
82542,Uganda
82544,Côte d'Ivoire
82545,Côte d'Ivoire
82546,Uganda
82547,South Sudan
82548,Nigeria
82549,Zimbabwe
82550,Zimbabwe
82551,Zimbabwe
82552,Zimbabwe
82553,Uganda
82554,Haiti
82555,Haiti
82556,Nigeria
82557,Nigeria
82558,Nigeria
82559,Zimbabwe
82560,Guyana
82562,South Sudan
82564,Zimbabwe
82565,"Congo, DRC"
82566,Guyana
82567,South Sudan
82568,Mozambique
82569,Burundi
82570,Uganda
82571,South Sudan
82572,Uganda
82573,Mozambique
82574,Nigeria
82575,Uganda
82577,Nigeria
82578,Mozambique
82582,Zambia
82583,Tanzania
82584,Nigeria
82585,Nigeria
82588,Cameroon
82589,Cameroon
82590,Burundi
82591,Tanzania
82593,Burundi
82594,Uganda
82595,"Congo, DRC"
82596,"Congo, DRC"
82597,Tanzania
82599,Mozambique
82600,Zimbabwe
82601,Tanzania
82602,Côte d'Ivoire
82603,Guyana
82604,Burundi
82605,Burundi
82606,Zimbabwe
82611,Tanzania
82612,Nigeria
82613,"Congo, DRC"
82617,Rwanda
82618,Guyana
82619,Guyana
82620,"Congo, DRC"
82621,Mozambique
82622,Côte d'Ivoire
82623,Côte d'Ivoire
82625,Nigeria
82626,Zimbabwe
82627,Tanzania
82629,Haiti
82631,Rwanda
82633,Mozambique
82634,Mozambique
82635,Zimbabwe
82636,Zimbabwe
82637,Zambia
82639,Zimbabwe
82640,Rwanda
82641,Tanzania
82645,Côte d'Ivoire
82646,"Congo, DRC"
82648,Mozambique
82649,Mozambique
82650,Tanzania
82651,Côte d'Ivoire
82653,Mozambique
82654,"Congo, DRC"
82655,Côte d'Ivoire
82656,Tanzania
82657,Uganda
82661,"Congo, DRC"
82662,Uganda
82663,Mozambique
82664,Zambia
82665,Côte d'Ivoire
82666,Côte d'Ivoire
82667,Guyana
82668,Rwanda
82669,Mozambique
82670,Zambia
82671,Tanzania
82672,Côte d'Ivoire
82674,Zimbabwe
82675,Tanzania
82676,Côte d'Ivoire
82677,Côte d'Ivoire
82678,Côte d'Ivoire
82680,Uganda
82683,Mozambique
82685,Tanzania
82687,Zambia
82688,Zimbabwe
82691,Zambia
82693,"Congo, DRC"
82694,Nigeria
82695,Nigeria
82696,Nigeria
82697,Zambia
82698,Nigeria
82699,Tanzania
82700,Zambia
82701,Zambia
82702,Zimbabwe
82703,Zimbabwe
82704,Zimbabwe
82705,Mozambique
82706,South Sudan
82707,"Congo, DRC"
82708,"Congo, DRC"
82709,"Congo, DRC"
82710,Guyana
82711,Guyana
82712,Guyana
82713,Mozambique
82714,Côte d'Ivoire
82721,Mozambique
82723,Mozambique
82724,Ethiopia
82725,South Sudan
82726,Mozambique
82727,Nigeria
82729,Namibia
82730,South Sudan
82731,Tanzania
82732,Mozambique
82733,Mozambique
82735,Zambia
82736,Burundi
82739,Côte d'Ivoire
82740,Zimbabwe
82742,Zimbabwe
82743,"Congo, DRC"
82744,"Congo, DRC"
82745,Zimbabwe
82746,Zimbabwe
82748,"Congo, DRC"
82749,Nigeria
82750,Nigeria
82751,Nigeria
82752,Nigeria
82753,Uganda
82754,Rwanda
82755,Rwanda
82756,Côte d'Ivoire
82757,Mozambique
82758,Rwanda
82760,Mozambique
82761,Rwanda
82762,Guyana
82763,Guyana
82765,Côte d'Ivoire
82766,Côte d'Ivoire
82772,Rwanda
82773,Uganda
82774,Mozambique
82779,Zimbabwe
82781,Burundi
82782,Rwanda
82783,Rwanda
82784,Rwanda
82785,Nigeria
82850,Zambia
82786,Nigeria
82787,Côte d'Ivoire
82788,Togo
82790,Côte d'Ivoire
82791,Rwanda
82792,Uganda
82794,Zimbabwe
82795,Nigeria
82799,Zambia
82800,Zambia
82801,Côte d'Ivoire
82802,Zambia
82803,Nigeria
82804,Côte d'Ivoire
82805,"Congo, DRC"
82806,"Congo, DRC"
82808,Guyana
82809,Uganda
82810,Uganda
82811,Uganda
82812,Côte d'Ivoire
82813,Zambia
82815,Uganda
82819,Nigeria
82820,Rwanda
82837,Nigeria
82838,Nigeria
82839,Nigeria
82840,Côte d'Ivoire
82841,Côte d'Ivoire
82842,Haiti
82843,Côte d'Ivoire
82844,Côte d'Ivoire
82845,Uganda
82846,Uganda
82847,Côte d'Ivoire
82848,Nigeria
82849,Haiti
82851,Côte d'Ivoire
82854,Côte d'Ivoire
82855,Côte d'Ivoire
82856,Sudan
82857,Côte d'Ivoire
82858,Côte d'Ivoire
82859,Zimbabwe
82860,Zimbabwe
82861,Haiti
82862,Côte d'Ivoire
82863,Côte d'Ivoire
82864,Ethiopia
82865,Uganda
82866,Nigeria
82867,Nigeria
82868,Nigeria
82869,Uganda
82870,Nigeria
82871,Nigeria
82872,Nigeria
82873,Côte d'Ivoire
82874,Uganda
82875,Côte d'Ivoire
82876,Uganda
82877,Uganda
82878,Uganda
82879,Uganda
82880,Nigeria
82881,Nigeria
82882,Uganda
82883,Nigeria
82884,Côte d'Ivoire
82885,Nigeria
82886,Côte d'Ivoire
82887,Guyana
82888,Ethiopia
82889,Haiti
82890,Haiti
82891,Uganda
82892,Ethiopia
82893,Côte d'Ivoire
82894,Haiti
82895,Côte d'Ivoire
82896,Côte d'Ivoire
82897,Nigeria
82898,Nigeria
82899,Nigeria
82900,Nigeria
82901,Nigeria
82902,Nigeria
82903,Nigeria
82904,Nigeria
82905,Nigeria
82906,Zimbabwe
82907,Ethiopia
82908,Haiti
82909,Haiti
82910,Côte d'Ivoire
82911,Dominican Republic
82912,Uganda
82914,Uganda
82915,Zambia
82916,Côte d'Ivoire
82917,Haiti
82918,Guyana
82919,Zimbabwe
82920,Tanzania
82921,Zambia
82922,Côte d'Ivoire
82923,Nigeria
82924,Nigeria
82925,Nigeria
82926,Ethiopia
82927,Côte d'Ivoire
82928,Uganda
82929,Ethiopia
82931,Nigeria
82932,Nigeria
82933,Côte d'Ivoire
82934,Côte d'Ivoire
82935,Côte d'Ivoire
82936,Uganda
82937,Haiti
82938,Mozambique
82941,Zambia
82942,Zimbabwe
82943,Rwanda
82944,Côte d'Ivoire
82945,Nigeria
82946,Zimbabwe
82947,Ethiopia
82948,Ethiopia
82949,Zimbabwe
82950,Zimbabwe
82951,Nigeria
82952,Nigeria
82953,Nigeria
82954,Benin
82955,Mozambique
82956,Côte d'Ivoire
82958,Ghana
82959,Haiti
82960,Mozambique
82961,Nigeria
82962,Zambia
82964,Uganda
82965,Haiti
82966,Zambia
82967,Mozambique
82968,Haiti
82969,Haiti
82970,Mozambique
82971,Zimbabwe
82972,Zimbabwe
82973,Zambia
82974,Zambia
82975,Mozambique
82976,Uganda
82977,Zimbabwe
82978,Haiti
82979,Guyana
82980,Nigeria
82981,Nigeria
82984,Zimbabwe
82985,Mozambique
82986,Zimbabwe
82987,Mozambique
82988,Côte d'Ivoire
82989,Côte d'Ivoire
82990,Rwanda
82991,Rwanda
82992,Zimbabwe
82993,Zimbabwe
82994,Uganda
83053,Nigeria
82995,Uganda
82996,Uganda
82997,Tanzania
82998,Zambia
82999,"Congo, DRC"
83000,"Congo, DRC"
83001,"Congo, DRC"
83002,"Congo, DRC"
83003,"Congo, DRC"
83004,"Congo, DRC"
83005,"Congo, DRC"
83007,Guyana
83008,"Congo, DRC"
83009,Mozambique
83010,Mozambique
83011,Haiti
83012,Tanzania
83013,Tanzania
83014,Tanzania
83015,Zambia
83016,Nigeria
83017,Tanzania
83018,Mozambique
83019,Mozambique
83020,Tanzania
83021,Burundi
83022,Haiti
83023,Uganda
83024,Mozambique
83026,Côte d'Ivoire
83027,Côte d'Ivoire
83028,Nigeria
83029,Libya
83030,Dominican Republic
83031,Zimbabwe
83032,Zimbabwe
83135,Burundi
83033,Zimbabwe
83034,Zimbabwe
83037,Zambia
83038,Uganda
83039,Uganda
83057,Uganda
83040,"Congo, DRC"
83041,Nigeria
83042,Rwanda
83043,Zimbabwe
83044,Zimbabwe
83045,"Congo, DRC"
83046,"Congo, DRC"
83047,Mozambique
83048,Nigeria
83049,Nigeria
83050,Uganda
83051,Nigeria
83052,Nigeria
83054,Nigeria
83055,Rwanda
83056,Uganda
83059,"Congo, DRC"
83060,Nigeria
83061,Uganda
83062,Uganda
83063,Côte d'Ivoire
83064,Nigeria
83065,Rwanda
83066,Uganda
83067,Guyana
83068,"Congo, DRC"
83069,Nigeria
83070,Nigeria
83071,Zambia
83072,Zambia
83073,Zambia
83074,Côte d'Ivoire
83075,Uganda
83076,Uganda
83077,Rwanda
83078,Rwanda
83079,Rwanda
83080,Rwanda
83081,South Sudan
83082,Uganda
83083,Mozambique
83084,Uganda
83085,Rwanda
83086,Cameroon
83087,Cameroon
83088,Cameroon
83089,Zimbabwe
83090,Zimbabwe
83091,Côte d'Ivoire
83092,Zambia
83093,Côte d'Ivoire
83094,Haiti
83095,Zimbabwe
83096,Nigeria
83097,Côte d'Ivoire
83098,Rwanda
83099,Côte d'Ivoire
83100,Tanzania
83101,Uganda
83102,"Congo, DRC"
83103,Mozambique
83107,Mozambique
83108,"Congo, DRC"
83109,Côte d'Ivoire
83110,Côte d'Ivoire
83111,Côte d'Ivoire
83112,Uganda
83113,Nigeria
83114,Zimbabwe
83136,Zimbabwe
83115,Tanzania
83116,Haiti
83117,Haiti
83118,Zambia
83119,Côte d'Ivoire
83120,Haiti
83121,Guyana
83122,Tanzania
83123,Uganda
83124,Uganda
83125,Zimbabwe
83126,Zimbabwe
83128,Zimbabwe
83129,Côte d'Ivoire
83130,Mozambique
83131,Zimbabwe
83132,Dominican Republic
83133,Burundi
83134,Uganda
83137,Nigeria
83138,Mozambique
83139,Uganda
83140,Uganda
83141,Nigeria
83145,Uganda
83146,Tanzania
83147,Nigeria
83148,Burundi
83149,Uganda
83150,Uganda
83154,Uganda
83155,Tanzania
83156,Uganda
83157,Tanzania
83158,Mozambique
83159,Cameroon
83160,Tanzania
83161,Nigeria
83162,Côte d'Ivoire
83163,Mozambique
83164,Rwanda
83165,Mozambique
83172,Zambia
83173,Zambia
83174,Côte d'Ivoire
83175,Mozambique
83176,Burundi
83177,Burundi
83178,Uganda
83180,Tanzania
83181,Zimbabwe
83182,Côte d'Ivoire
83183,Côte d'Ivoire
83184,Rwanda
83185,Guyana
83186,Mozambique
83187,Mozambique
83188,Nigeria
83189,Nigeria
83190,Nigeria
83193,Zambia
83194,Tanzania
83195,Zimbabwe
83196,Tanzania
83198,Nigeria
83199,Rwanda
83200,Uganda
83205,Uganda
83206,Mozambique
83207,Uganda
83208,Nigeria
83209,Côte d'Ivoire
83210,Zimbabwe
83212,"Congo, DRC"
83213,"Congo, DRC"
83216,Ghana
83217,Rwanda
83218,Rwanda
83219,South Sudan
83220,South Sudan
83221,South Sudan
83222,Guyana
83223,Guyana
83224,Haiti
83225,Zimbabwe
83226,Zimbabwe
83227,Tanzania
83228,Uganda
83229,Rwanda
83230,Côte d'Ivoire
83231,Rwanda
83481,Zambia
83232,Mozambique
83233,Zambia
83234,Mozambique
83235,Mozambique
83236,Zambia
83237,Côte d'Ivoire
83238,Haiti
83239,Nigeria
83244,Côte d'Ivoire
83245,Côte d'Ivoire
83246,"Congo, DRC"
83249,Tanzania
83250,Côte d'Ivoire
83254,Zambia
83255,Mozambique
83256,Mozambique
83259,Nigeria
83260,Côte d'Ivoire
83262,Côte d'Ivoire
83263,Tanzania
83264,Zimbabwe
83266,"Congo, DRC"
83267,Mozambique
83271,Zambia
83272,Mozambique
83273,Namibia
83274,Nigeria
83275,Namibia
83277,Rwanda
83278,Tanzania
83279,Mozambique
83283,Mozambique
83284,Guyana
83285,Zambia
83286,"Congo, DRC"
83287,"Congo, DRC"
83482,Côte d'Ivoire
83288,Uganda
83289,Zambia
83291,Uganda
83292,Uganda
83293,Rwanda
83294,Nigeria
83295,Mozambique
83300,Rwanda
83301,Rwanda
83302,Côte d'Ivoire
83303,Côte d'Ivoire
83304,Mozambique
83305,Uganda
83306,Mozambique
83308,Rwanda
83309,Nigeria
83310,Nigeria
83316,Zimbabwe
83318,Zimbabwe
83322,Rwanda
83324,"Congo, DRC"
83326,Uganda
83330,Mozambique
83331,Zambia
83332,Nigeria
83333,Nigeria
83334,Côte d'Ivoire
83335,Uganda
83336,Côte d'Ivoire
83337,Nigeria
83338,Nigeria
83339,Zambia
83340,Nigeria
83341,Nigeria
83342,South Sudan
83347,Uganda
83348,Côte d'Ivoire
83349,Rwanda
83368,Nigeria
83369,Nigeria
83370,Nigeria
83371,Nigeria
83372,Nigeria
83373,Nigeria
83374,Nigeria
83375,Uganda
83376,Côte d'Ivoire
83377,Côte d'Ivoire
83378,Uganda
83379,Uganda
83380,Côte d'Ivoire
83381,Côte d'Ivoire
83382,Uganda
83383,Zambia
83384,Nigeria
83385,Haiti
83386,Uganda
83387,Haiti
83388,Haiti
83389,Haiti
83425,Nigeria
83390,Haiti
83391,Nigeria
83392,Uganda
83393,Ethiopia
83394,Uganda
83395,Haiti
83396,Côte d'Ivoire
83398,Côte d'Ivoire
83399,Zambia
83400,Zambia
83401,Zimbabwe
83402,Tanzania
83403,Haiti
83404,Côte d'Ivoire
83405,Côte d'Ivoire
83406,Nigeria
83407,Nigeria
83408,Nigeria
83409,Nigeria
83410,Nigeria
83411,Zimbabwe
83412,Uganda
83413,Uganda
83414,Côte d'Ivoire
83415,Côte d'Ivoire
83416,Nigeria
83417,Zambia
83418,Nigeria
83419,Guyana
83420,Nigeria
83421,Nigeria
83422,Guyana
83423,Uganda
83424,Nigeria
83426,Nigeria
83427,Ethiopia
83428,Tanzania
83429,Haiti
83430,Guyana
83431,Côte d'Ivoire
83432,Haiti
83433,Côte d'Ivoire
83434,Uganda
83435,Côte d'Ivoire
83436,Côte d'Ivoire
83437,Nigeria
83438,Zambia
83439,Nigeria
83440,Nigeria
83441,Nigeria
83442,Nigeria
83443,Uganda
83444,Uganda
83445,Nigeria
83446,Ethiopia
83447,Nigeria
83448,Mozambique
83449,Nigeria
83450,Côte d'Ivoire
83451,Côte d'Ivoire
83452,Côte d'Ivoire
83453,Côte d'Ivoire
83454,Uganda
83455,Nigeria
83456,Nigeria
83457,Côte d'Ivoire
83458,Haiti
83459,Uganda
83460,Nigeria
83461,Zimbabwe
83952,Nigeria
83462,Côte d'Ivoire
83463,Côte d'Ivoire
83464,Côte d'Ivoire
83465,Zambia
83466,Uganda
83467,Uganda
83468,Côte d'Ivoire
83469,Côte d'Ivoire
83470,Dominican Republic
83471,Dominican Republic
83472,Zambia
83473,Haiti
83474,Haiti
83475,Haiti
83476,Ethiopia
83477,Uganda
83478,Guatemala
83479,Mozambique
83480,Mozambique
83483,Côte d'Ivoire
83484,Zambia
83485,Haiti
83486,Haiti
83487,Côte d'Ivoire
83488,Guyana
83489,Guyana
83490,Côte d'Ivoire
83491,Côte d'Ivoire
83492,Zambia
83493,Uganda
83494,Zambia
83495,Tanzania
83496,Nigeria
83497,Zimbabwe
83498,Zimbabwe
83499,Uganda
