id,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd
3739,10000,56800.0,5.68,0.09,Weight Captured Separately,Freight Included in Commodity Cost,111.33
3743,1560,23649.6,15.16,0.25,Weight Captured Separately,Freight Included in Commodity Cost,46.35
3745,360,849.6,2.36,0.08,Weight Captured Separately,4230.75,1.67
3746,3000,5970.0,1.99,0.01,Weight Captured Separately,Freight Included in Commodity Cost,11.7
3747,1977,23091.36,11.68,0.19,Weight Captured Separately,Freight Included in Commodity Cost,45.26
3748,282,4314.6,15.3,0.51,Weight Captured Separately,Freight Included in Commodity Cost,8.46
3749,30,312.6,10.42,0.04,Weight Captured Separately,Freight Included in Commodity Cost,0.61
3751,60,1095.0,18.25,0.61,Weight Captured Separately,Freight Included in Commodity Cost,2.15
3752,10,125.1,12.51,2.5,Weight Captured Separately,Freight Included in Commodity Cost,0.25
3753,2,114.9,57.45,0.21,Weight Captured Separately,Freight Included in Commodity Cost,0.23
3754,20,147.0,7.35,0.09,Weight Captured Separately,Freight Included in Commodity Cost,0.29
3763,334,4559.1,13.65,2.73,Weight Captured Separately,Freight Included in Commodity Cost,8.94
3767,3500,44170.0,12.62,0.42,Weight Captured Separately,Freight Included in Commodity Cost,86.57
4020,1500,41475.0,27.65,0.46,See ASN-737 (ID#:2765),See ASN-737 (ID#:2765),66.36
3768,2000,43360.0,21.68,0.24,Weight Captured Separately,Freight Included in Commodity Cost,84.99
3769,1400,49532.0,35.38,0.29,Weight Captured Separately,Freight Included in Commodity Cost,97.08
3770,1800,7110.0,3.95,0.07,Weight Captured Separately,Freight Included in Commodity Cost,13.94
3771,800,9888.0,12.36,0.12,Weight Captured Separately,Freight Included in Commodity Cost,19.38
3772,36,254.88,7.08,0.12,Weight Captured Separately,Freight Included in Commodity Cost,0.5
3781,20,7000.0,350.0,3.5,48,684.42,13.72
3787,30,371.1,12.37,0.12,Weight Captured Separately,Freight Included in Commodity Cost,0.73
3808,7500,600000.0,80.0,0.8,2215,17974.65,1176.0
3828,54432,641753.28,11.79,0.2,7278,61925.7,1257.84
3839,180,12600.0,70.0,0.7,43,2760.11,24.7
3840,2048,109998.08,53.71,0.9,Weight Captured Separately,Freight Included in Commodity Cost,215.6
3846,35616,240408.0,6.75,0.11,3479,10048.1,471.2
3848,6552,42588.0,6.5,0.22,524,4453.71,83.47
3851,15960,23142.0,1.45,0.02,1815,9931.49,45.36
3852,3500,39025.0,11.15,0.19,See ASN-4419 (ID#:3851),See ASN-4419 (ID#:3851),76.49
3870,1,350.0,350.0,3.5,3,597.43,0.69
3880,120,840.0,7.0,0.12,Weight Captured Separately,Freight Included in Commodity Cost,1.65
3894,360,7041.6,19.56,0.33,Weight Captured Separately,Freight Included in Commodity Cost,13.8
3895,40,678.8,16.97,0.57,Weight Captured Separately,Freight Included in Commodity Cost,1.33
3896,200,3136.0,15.68,0.26,Weight Captured Separately,Freight Included in Commodity Cost,6.15
3897,30,328.2,10.94,0.05,Weight Captured Separately,Freight Included in Commodity Cost,0.64
3898,30,2298.0,76.6,0.28,Weight Captured Separately,Freight Included in Commodity Cost,4.5
3899,300,7440.0,24.8,0.83,Weight Captured Separately,Freight Included in Commodity Cost,14.58
3926,44,1375.0,31.25,1.25,15,633.73,240.11762578459698
3955,5080,55880.0,11.0,0.18,1172,5595.44,240.11762578459698
3956,200,32688.0,163.44,0.61,54,13981.96,240.11762578459698
3970,2000,42000.0,21.0,0.7,600,5714.31,240.11762578459698
3971,500,20000.0,40.0,2.0,173,17928.53,240.11762578459698
3972,2500,200000.0,80.0,0.8,857354,5157.65,240.11762578459698
3976,400,8000.0,20.0,0.8,134,963.73,240.11762578459698
3989,125,17375.0,139.0,1.39,78,4702.79,240.11762578459698
3992,1500,120000.0,80.0,0.8,512,3906.29,192.0
4021,1000,82190.0,82.19,0.68,226,2923.46,131.5
4023,300,3.0,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.0
4025,1161,6548.04,5.64,0.09,Weight Captured Separately,Freight Included in Commodity Cost,10.48
4044,10000,200000.0,20.0,0.8,3338,28466.06,320.0
4045,10000,200000.0,20.0,0.8,3112,22856.02,392.0
4085,442,4.42,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.01
4100,250,6750.0,27.0,1.35,68,1711.86,10.8
4189,800,15408.0,19.26,0.32,Weight Captured Separately,Freight Included in Commodity Cost,24.65
4190,800,4792.0,5.99,0.1,Weight Captured Separately,Freight Included in Commodity Cost,7.67
4192,2450,78400.0,32.0,1.6,See ASN-1028 (ID#:2927),See ASN-1028 (ID#:2927),125.44
4193,38784,271488.0,7.0,0.12,4124,10500,434.38
4198,2000,164400.0,82.2,0.68,513,5866.31,263.04
4215,800,1400.0,1.75,0.03,See ASN-1231 (ID#:2947),See ASN-1231 (ID#:2947),2.24
4257,100,2318.0,23.18,0.39,Weight Captured Separately,Freight Included in Commodity Cost,3.71
4258,800,13960.0,17.45,0.29,Weight Captured Separately,Freight Included in Commodity Cost,22.34
4259,300,2049.0,6.83,0.03,Weight Captured Separately,Freight Included in Commodity Cost,3.28
4283,180,1850.4,10.28,0.17,31,910.86,2.96
4290,800,21720.0,27.15,0.9,Weight Captured Separately,Freight Included in Commodity Cost,34.75
4301,4300,309557.0,71.99,0.72,979,8690.26,495.29
4302,476,36176.0,76.0,1.9,522,6924.83,57.88
4303,3150,100800.0,32.0,1.6,1080,15987.05,161.28
4311,1116,78120.0,70.0,0.7,256,4014.57,124.99
4312,1062,33984.0,32.0,1.6,362,4717.51,54.37
4321,200,2.0,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.0
4331,500,39500.0,79.0,1.98,Weight Captured Separately,Freight Included in Commodity Cost,63.2
4333,142,1.42,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.0
4347,1000,6410.0,6.41,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10.26
4367,408,3162.0,7.75,0.13,See ASN-2023 (ID#:3094),See ASN-2023 (ID#:3094),5.06
4368,10420,77108.0,7.4,0.12,1000,7526.06,123.37
4369,9600,71040.0,7.4,0.12,920,7265.05,113.66
4372,1520,124944.0,82.2,0.68,385,4393.32,199.91
4373,800,65760.0,82.2,0.68,208,3449.4,105.22
4432,30,2550.0,85.0,0.85,Weight Captured Separately,Freight Included in Commodity Cost,4.08
4456,15360,113664.0,7.4,0.12,1360,5412.14,181.86
4457,2180,6997.8,3.21,0.05,242,5881.57,11.2
4458,2016,18648.0,9.25,0.15,185,5551.97,29.84
4459,400,2800.0,7.0,0.12,81,2035.66,4.48
4460,10080,103219.2,10.24,0.34,See ASN-2336 (ID#:530),See ASN-2336 (ID#:530),165.15
4461,4,52.96,13.24,0.22,Weight Captured Separately,Freight Included in Commodity Cost,0.08
4470,2059,144130.0,70.0,0.7,470,3684.28,230.61
4531,400,9536.0,23.84,0.79,Weight Captured Separately,Freight Included in Commodity Cost,15.26
4534,5900,188800.0,32.0,1.6,1989,19569.48,370.05
4567,2597,61470.99,23.67,0.79,Weight Captured Separately,Freight Included in Commodity Cost,120.48
4593,3000,215970.0,71.99,0.72,See ASN-2448 (ID#:1939),See ASN-2448 (ID#:1939),345.55
4594,1062,33984.0,32.0,1.6,1062,3976.33,54.37
4611,5,160.0,32.0,1.6,3,1225.17,0.26
4615,8,560.0,70.0,0.7,5406,559.95,0.9
4635,1848,5359.2,2.9,0.05,327,3171.36,8.57
4646,1369,51337.5,37.5,37.5,Weight Captured Separately,Freight Included in Commodity Cost,100.62
4647,7002,161046.0,23.0,23.0,4922,46117.09,315.65
4648,7002,161046.0,23.0,23.0,5057,44360.44,315.65
4649,7002,161046.0,23.0,23.0,5057,44347.71,257.67
4650,7690,76.9,0.01,0.0,2278,23743.01,0.15
4709,18560,168896.0,9.1,0.15,1698,16414.22,331.04
4722,650,20800.0,32.0,1.6,220,7078.9,33.28
4794,545,3815.0,7.0,0.12,Weight Captured Separately,Freight Included in Commodity Cost,7.48
4798,200,592.0,2.96,0.1,Weight Captured Separately,Freight Included in Commodity Cost,1.16
4804,1678,53696.0,32.0,1.6,554,4810.99,105.24
4818,10000,80000.0,8.0,0.08,400,4856.14,156.8
4824,24963,1258135.2,50.4,1.68,2462,3451.41,2465.94
4854,351,25272.0,72.0,0.72,60,1097.78,49.53
4921,5200,15080.0,2.9,0.05,See ASN-3562 (ID#:960),See ASN-3562 (ID#:960),29.56
4929,300,6000.0,20.0,0.8,94,1205.43,11.76
4947,80,6800.0,85.0,2.36,33,812,13.33
4949,10680,438948.0,41.1,0.34,2724,12620.12,860.34
5032,7000,113050.0,16.15,0.54,Weight Captured Separately,Freight Included in Commodity Cost,221.58
5033,983,4875.68,4.96,0.08,Weight Captured Separately,Freight Included in Commodity Cost,9.56
5034,1325,3339.0,2.52,0.04,Weight Captured Separately,Freight Included in Commodity Cost,6.54
5035,2880,44812.8,15.56,0.26,Weight Captured Separately,Freight Included in Commodity Cost,87.83
5036,6800,82620.0,12.15,0.2,Weight Captured Separately,Freight Included in Commodity Cost,161.94
5037,3414,49810.26,14.59,0.49,Weight Captured Separately,Freight Included in Commodity Cost,97.63
5041,5000,62750.0,12.55,0.21,Weight Captured Separately,Freight Included in Commodity Cost,122.99
5042,6215,102609.65,16.51,0.55,Weight Captured Separately,Freight Included in Commodity Cost,201.11
5043,3000,7470.0,2.49,0.08,Weight Captured Separately,Freight Included in Commodity Cost,14.64
5044,500,1530.0,3.06,0.1,Weight Captured Separately,Freight Included in Commodity Cost,3.0
5045,1200,14532.0,12.11,0.4,Weight Captured Separately,Freight Included in Commodity Cost,28.48
5046,500,8820.0,17.64,0.59,Weight Captured Separately,Freight Included in Commodity Cost,17.29
5047,80,2336.0,29.2,0.97,Weight Captured Separately,Freight Included in Commodity Cost,4.58
5048,1,5.97,5.97,0.07,Weight Captured Separately,Freight Included in Commodity Cost,0.01
5049,500,6555.0,13.11,0.22,Weight Captured Separately,1521.4,12.85
5050,300,1179.0,3.93,0.07,Weight Captured Separately,Freight Included in Commodity Cost,2.31
5051,80,188.8,2.36,0.08,Weight Captured Separately,Freight Included in Commodity Cost,0.37
5052,28,1578.92,56.39,0.21,Weight Captured Separately,Freight Included in Commodity Cost,3.09
5053,30,829.5,27.65,0.31,Weight Captured Separately,Freight Included in Commodity Cost,1.63
5058,108,610.2,5.65,0.02,Weight Captured Separately,Freight Included in Commodity Cost,1.2
5059,9620,68109.6,7.08,0.12,Weight Captured Separately,Freight Included in Commodity Cost,133.49
5066,20,7000.0,350.0,3.5,48,1119.99,13.72
5076,250,5315.0,21.26,0.71,Weight Captured Separately,Freight Included in Commodity Cost,10.42
5081,100,3220.0,32.2,0.36,Weight Captured Separately,Freight Included in Commodity Cost,6.31
5083,400,14400.0,36.0,0.3,Weight Captured Separately,Freight Included in Commodity Cost,28.22
5113,28034,195677.32,6.98,0.23,2268,19023.36,383.53
5114,2000,70420.0,35.21,0.07,1250,17170.07,138.02
5119,476,52360.0,110.0,2.75,534,9471.52,102.63
5120,18,1980.0,110.0,2.75,20,2199.43,3.88
5147,6760,216320.0,32.0,1.6,2261,17643.81,423.99
5175,820,73074.13,89.11,0.33,424,3310.89,143.23
5194,30,1081.8,36.06,0.6,Weight Captured Separately,Freight Included in Commodity Cost,2.12
5195,200,8396.0,41.98,0.35,Weight Captured Separately,Freight Included in Commodity Cost,16.46
5199,4,300.0,75.0,3.0,4,133.25,0.59
5201,20,822.0,41.1,0.14,Weight Captured Separately,Freight Included in Commodity Cost,1.61
5233,31,734.7,23.7,0.79,11,515.32,240.11762578459698
5243,19,551.0,29.0,0.97,13,859.53,240.11762578459698
5249,198,35802.36,180.82,1.0,389,7286.16,240.11762578459698
5253,416,2579.2,6.2,0.03,See ASN-57 (ID#:23),See ASN-57 (ID#:23),240.11762578459698
5260,16683,65897.85,3.95,0.07,1498,20257.08,240.11762578459698
5261,9321,29361.15,3.15,0.05,See ASN-61 (ID#:5260),See ASN-61 (ID#:5260),240.11762578459698
5268,602,1414.7,2.35,0.04,37,569.52,240.11762578459698
5277,6349,21269.15,3.35,0.06,369,2623.49,240.11762578459698
5278,33333,120332.13,3.61,0.06,See ASN-123 (ID#:2685),See ASN-123 (ID#:2685),240.11762578459698
5279,98400,329640.0,3.35,0.06,4300,27923.26,240.11762578459698
5280,1700,17850.0,10.5,0.18,356,14982.1,240.11762578459698
5281,700,30835.0,44.05,0.73,See ASN-276 (ID#:2686),See ASN-276 (ID#:2686),240.11762578459698
5282,38300,641525.0,16.75,0.56,See ASN-276 (ID#:2686),See ASN-276 (ID#:2686),240.11762578459698
5283,1320,238682.4,180.82,1.51,304,13453.12,240.11762578459698
5293,230,18400.0,80.0,0.8,38681,801.54,240.11762578459698
5294,40,1600.0,40.0,2.0,14,713.58,240.11762578459698
5295,8,3200.0,400.0,4.0,Weight Captured Separately,Invoiced Separately,240.11762578459698
5303,54,513.0,9.5,0.16,Weight Captured Separately,Freight Included in Commodity Cost,240.11762578459698
5304,700,97300.0,139.0,1.39,488,3114.08,240.11762578459698
5324,1000,32000.0,32.0,1.6,337,5240.47,240.11762578459698
5352,1500,48000.0,32.0,1.6,515,8576.8,76.8
5353,300,21597.0,71.99,0.72,69,1398.6,34.56
5364,1577,14981.5,9.5,0.16,309,Freight Included in Commodity Cost,23.97
5365,450,4.5,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.01
5366,300,3.0,0.01,0.0,24,240,0.0
5428,2000,47000.0,23.5,0.78,750,7961.7,75.2
5446,1400,23100.0,16.5,0.55,405,3616.95,36.96
5507,600,12996.0,21.66,0.72,Weight Captured Separately,Freight Included in Commodity Cost,20.79
5508,3,28.95,9.65,0.11,Weight Captured Separately,Freight Included in Commodity Cost,0.05
5509,400,19304.0,48.26,0.27,Weight Captured Separately,Freight Included in Commodity Cost,30.89
5510,100,2208.0,22.08,0.74,Weight Captured Separately,Freight Included in Commodity Cost,3.53
5522,1000,82200.0,82.2,0.68,249,3120.92,131.52
5532,1500,107985.0,71.99,0.72,340,9479.89,172.78
5534,600,900.0,1.5,0.02,See ASN-1230 (ID#:1530),See ASN-1230 (ID#:1530),1.44
5551,2,278.0,139.0,1.39,1,897.52,0.44
5575,200,1146.0,5.73,0.1,Weight Captured Separately,Freight Included in Commodity Cost,1.83
5589,450,14400.0,32.0,1.6,155,1625.08,23.04
5590,7301,197127.0,27.0,1.35,2093,16036.94,315.4
5595,1436,14.36,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.02
5596,1436,103377.64,71.99,0.72,327,6687.51,165.4
5622,2000,20.0,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.03
5634,659,13180.0,20.0,0.8,206,2358.13,25.83
5635,7,2450.0,350.0,3.5,17,587.63,3.92
5645,200,14398.0,71.99,0.72,46,1028.18,23.04
5646,285,2.85,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.0
5647,850,8.5,0.01,0.0,56,360,0.01
5657,1275,34425.0,27.0,1.35,483,4193.88,55.08
5658,85,2720.0,32.0,1.6,85,1253.98,4.35
5661,331,25156.0,76.0,1.9,366,7915.98,40.25
5675,1000,16400.0,16.4,0.27,Weight Captured Separately,Freight Included in Commodity Cost,26.24
5676,3000,16350.0,5.45,0.09,Weight Captured Separately,Freight Included in Commodity Cost,26.16
5677,200,978.0,4.89,0.08,Weight Captured Separately,Freight Included in Commodity Cost,1.56
5678,20,723.4,36.17,1.21,Weight Captured Separately,Freight Included in Commodity Cost,1.16
5701,500,12500.0,25.0,0.42,124,5217.59,20.0
5703,2016,27538.56,13.66,0.46,122,2864.44,44.06
5713,250,17997.5,71.99,0.72,57,1796.68,28.8
5717,100,2030.0,20.3,0.34,Weight Captured Separately,Freight Included in Commodity Cost,3.25
5769,100,1.0,0.01,0.0,Weight Captured Separately,Invoiced Separately,0.0
5793,3024,27972.0,9.25,0.15,703,10356.86,44.76
5794,1040,85488.0,82.2,0.68,251,2519.89,136.78
5796,9576,24897.6,2.6,0.04,889,7884.8,39.84
5799,8,397.92,49.74,0.83,Weight Captured Separately,Freight Included in Commodity Cost,0.64
5800,4,56.16,14.04,0.23,Weight Captured Separately,Freight Included in Commodity Cost,0.09
5801,30,738.3,24.61,0.82,Weight Captured Separately,Freight Included in Commodity Cost,1.18
5802,6,78.48,13.08,0.07,Weight Captured Separately,Freight Included in Commodity Cost,0.13
5815,121,16819.0,139.0,1.39,100,1372.85,26.91
5818,84,11676.0,139.0,1.39,54,871.71,18.68
5821,28,9800.0,350.0,3.5,Weight Captured Separately,Freight Included in Commodity Cost,19.21
5857,4327,302890.0,70.0,0.7,986,26574.61,484.62
5860,1396,100498.04,71.99,0.72,414,5781.14,196.98
5894,15960,38304.0,2.4,0.04,755,6609.02,61.29
5895,5040,62294.4,12.36,0.41,301,4883.46,99.67
5905,132,1990.56,15.08,0.06,65,633,3.18
5916,30,1171.5,39.05,1.3,Weight Captured Separately,Freight Included in Commodity Cost,1.87
5917,7,184.45,26.35,0.03,488,4404.9,0.3
5928,8485,229095.0,27.0,1.35,2441,22229.32,449.03
5935,6,493.2,82.2,0.68,9,2709.98,0.97
5936,880,20680.0,23.5,0.39,331,2771.84,40.53
5937,280,1960.0,7.0,0.12,60,1516.05,3.84
5976,6998,160954.0,23.0,23.0,5057,44347.71,257.53
5978,350,1736.0,4.96,0.08,Weight Captured Separately,Freight Included in Commodity Cost,2.78
5979,100,1828.0,18.28,0.61,Weight Captured Separately,Freight Included in Commodity Cost,2.92
5987,1174,82180.0,70.0,0.7,275,4015,131.49
6023,30,197.1,6.57,0.01,3221,21015.77,0.39
6041,1174,82180.0,70.0,0.7,268,5243.53,161.07
6062,150,1.5,0.01,0.0,See ASN-2717 (ID#:791),See ASN-2717 (ID#:791),0.0
6081,6966,16718.4,2.4,0.04,1068,3894.21,32.77
6082,4200,12180.0,2.9,0.05,See ASN-3313 (ID#:3456),See ASN-3313 (ID#:3456),23.87
6084,4916,157312.0,32.0,1.6,1651,23300.18,308.33
6105,2500,80000.0,32.0,1.6,844,8101.57,156.8
6106,8964,242028.0,27.0,1.35,3231,15619.2,474.37
6111,3510,80730.0,23.0,23.0,2535,20083.74,158.23
6125,120,2355.6,19.63,0.33,Weight Captured Separately,Freight Included in Commodity Cost,4.62
6139,108,4050.0,37.5,1.5,Weight Captured Separately,Freight Included in Commodity Cost,7.94
6196,12,629.88,52.49,0.05,12,536.78,1.23
6253,700,22400.0,32.0,1.6,236,6862.01,43.9
6257,9576,13885.2,1.45,0.02,See ASN-3561 (ID#:2297),See ASN-3561 (ID#:2297),27.21
6272,1132,81504.0,72.0,0.72,337,4323.93,159.75
6312,3912,88020.0,22.5,0.75,1320,15022.74,172.52
6369,10,411.0,41.1,0.34,9,807.28,0.81
6381,260,3315.0,12.75,0.21,56,2246.81,6.5
6394,5000,27450.0,5.49,0.09,Weight Captured Separately,Freight Included in Commodity Cost,53.8
6395,1320,1504.8,1.14,0.01,Weight Captured Separately,Freight Included in Commodity Cost,2.95
6396,500,1000.0,2.0,0.01,Weight Captured Separately,Freight Included in Commodity Cost,1.96
6397,10260,39193.2,3.82,0.06,Weight Captured Separately,Freight Included in Commodity Cost,76.82
6398,20213,50734.63,2.51,0.04,Weight Captured Separately,Freight Included in Commodity Cost,99.44
6399,1140,4286.4,3.76,0.06,Weight Captured Separately,Freight Included in Commodity Cost,8.4
6400,23,83.72,3.64,0.02,See ASN-3635 (ID#:3745),See ASN-3635 (ID#:3745),0.16
6401,400,440.0,1.1,0.01,Weight Captured Separately,Freight Included in Commodity Cost,0.86
6402,156,845.52,5.42,0.02,See ASN-3760 (ID#:5049),See ASN-3760 (ID#:5049),1.66
6403,44,237.6,5.4,0.02,Weight Captured Separately,Freight Included in Commodity Cost,0.47
6404,1600,26624.0,16.64,0.55,Weight Captured Separately,Freight Included in Commodity Cost,52.18
6405,800,9856.0,12.32,0.21,Weight Captured Separately,Freight Included in Commodity Cost,19.32
6411,3304,18667.6,5.65,0.02,Weight Captured Separately,Freight Included in Commodity Cost,40.25
6415,1200,7248.0,6.04,0.03,Weight Captured Separately,Freight Included in Commodity Cost,14.21
6416,2775,8325.0,3.0,0.05,Weight Captured Separately,Freight Included in Commodity Cost,16.32
6417,150,1407.0,9.38,0.04,Weight Captured Separately,Freight Included in Commodity Cost,2.76
6418,6500,82030.0,12.62,0.42,Weight Captured Separately,Freight Included in Commodity Cost,160.78
6431,50,2055.0,41.1,0.14,99,1939.99,4.03
6432,650,13819.0,21.26,0.71,Weight Captured Separately,Freight Included in Commodity Cost,27.09
6436,2000,25040.0,12.52,0.42,Weight Captured Separately,Freight Included in Commodity Cost,49.08
6437,2000,14160.0,7.08,0.12,See ASN-4332 (ID#:1115),See ASN-4332 (ID#:1115),27.75
6438,400,832.0,2.08,0.01,See ASN-4332 (ID#:1115),See ASN-4332 (ID#:1115),1.63
6439,80,750.4,9.38,0.04,See ASN-4332 (ID#:1115),See ASN-4332 (ID#:1115),1.47
6440,24,94.8,3.95,0.07,Weight Captured Separately,Freight Included in Commodity Cost,0.19
6450,800,56000.0,70.0,0.7,182,3272.6,109.76
6451,7000,224000.0,32.0,1.6,2379,21686.21,439.04
6488,2000,70420.0,35.21,0.07,10,14515.44,138.02
6517,6048,8769.6,1.45,0.02,See ASN-4420 (ID#:1183),See ASN-4420 (ID#:1183),17.19
6519,1200,84000.0,70.0,0.7,274,3321.08,164.64
6524,7,525.0,75.0,3.0,5,87.73,1.03
6544,120,840.0,7.0,0.12,Weight Captured Separately,Freight Included in Commodity Cost,1.65
6546,320,2240.0,7.0,0.12,See ASN-4488 (ID#:1213),See ASN-4488 (ID#:1213),4.39
6561,50,2099.0,41.98,0.14,Weight Captured Separately,Freight Included in Commodity Cost,4.11
6563,140,3540.6,25.29,0.28,Weight Captured Separately,Freight Included in Commodity Cost,6.94
6595,500,40000.0,80.0,0.8,171,1187.19,240.11762578459698
6599,12,3240.0,270.0,2.7,Weight Captured Separately,Freight Included in Commodity Cost,240.11762578459698
6600,2080,8299.2,3.99,0.07,87,10657.19,240.11762578459698
6601,19000,323000.0,17.0,0.57,1520,19044.32,240.11762578459698
6608,600,48000.0,80.0,0.8,205503,4110.88,240.11762578459698
6621,6349,12380.55,1.95,0.03,See ASN-127 (ID#:3955),See ASN-127 (ID#:3955),240.11762578459698
6622,6349,21586.6,3.4,0.06,355,3181.2,240.11762578459698
6623,70,2877.0,41.1,0.14,57,Freight Included in Commodity Cost,240.11762578459698
6624,14851,389838.75,26.25,0.88,1244,6546.69,240.11762578459698
6625,1900,32300.0,17.0,0.57,116,14571.5,240.11762578459698
6626,1000,1450.0,1.45,0.01,See ASN-276 (ID#:2686),See ASN-276 (ID#:2686),240.11762578459698
6627,83000,282200.0,3.4,0.06,See ASN-273 (ID#:1283),See ASN-273 (ID#:1283),240.11762578459698
